Date,Price,lstm0,lstm1,lstm2,lstm3,lstm4,lstm5,lstm6,lstm7,lstm8,lstm9,lstm10,lstm11,lstm12,lstm13,lstm14,lstm15,lstm16,lstm17,lstm18,lstm19
2018-10-23,6528.7,6551.25439453125,6537.82373046875,6526.4541015625,6516.55908203125,6528.693359375,6577.0146484375,6373.7021484375,6429.44873046875,6523.5908203125,6574.19091796875,6538.9375,6625.73486328125,6536.8759765625,6713.6357421875,6480.1083984375,6434.12353515625,6586.08544921875,6464.48876953125,6670.10498046875,6537.22509765625
2018-10-24,6530.7,6551.2626953125,6532.1435546875,6587.8486328125,6436.5185546875,6533.490234375,6534.8681640625,6400.486328125,6442.78857421875,6600.2763671875,6607.828125,6539.02001953125,6656.181640625,6626.26611328125,6695.9775390625,6370.15087890625,6460.7685546875,6626.6923828125,6476.13330078125,6666.6025390625,6447.4482421875
2018-10-25,6507.0,6542.41748046875,6531.548828125,6603.78662109375,6451.29443359375,6569.5361328125,6490.58837890625,6386.5498046875,6426.20458984375,6539.38623046875,6633.75,6503.60009765625,6648.29443359375,6601.6474609375,6687.0341796875,6420.48388671875,6442.78076171875,6621.6748046875,6465.6181640625,6627.78369140625,6392.55322265625
2018-10-26,6510.0,6518.17041015625,6469.17138671875,6650.2734375,6480.658203125,6497.94384765625,6459.580078125,6343.6953125,6394.16162109375,6494.30419921875,6654.40673828125,6487.1376953125,6557.30615234375,6588.07958984375,6715.46728515625,6475.66748046875,6416.63037109375,6582.56298828125,6464.79052734375,6569.52197265625,6356.08642578125
2018-10-27,6494.2,6480.8359375,6350.66650390625,6627.4033203125,6499.291015625,6444.66552734375,6441.11083984375,6318.66259765625,6376.59130859375,6423.197265625,6666.171875,6447.44921875,6486.712890625,6564.70947265625,6732.33837890625,6453.556640625,6370.6416015625,6482.09912109375,6469.06787109375,6549.7265625,6315.35693359375
2018-10-28,6486.1,6442.89111328125,6253.54833984375,6625.81689453125,6477.65087890625,6410.3212890625,6429.8994140625,6313.25048828125,6374.95166015625,6400.75,6666.30029296875,6382.771484375,6431.61376953125,6481.66455078125,6743.43359375,6486.8125,6337.96630859375,6411.85595703125,6457.078125,6548.8271484375,6267.40185546875
2018-10-29,6335.0,6418.7119140625,6207.8681640625,6633.8916015625,6426.4404296875,6362.36962890625,6422.14208984375,6321.66650390625,6364.91015625,6348.00634765625,6630.6435546875,6366.45751953125,6387.1875,6406.619140625,6741.23486328125,6474.45556640625,6231.3271484375,6408.34375,6444.29736328125,6590.75244140625,6280.5322265625
2018-10-30,6325.7,6415.82373046875,6210.7822265625,6613.9599609375,6385.322265625,6305.6982421875,6415.59130859375,6322.88720703125,6383.02587890625,6383.263671875,6599.51416015625,6344.4384765625,6350.08642578125,6366.17626953125,6724.0283203125,6467.8466796875,6103.8837890625,6400.05419921875,6422.27392578125,6632.6611328125,6300.11572265625
2018-10-31,6365.9,6434.388671875,6223.7998046875,6601.64697265625,6379.60498046875,6244.4130859375,6409.10546875,6304.173828125,6449.56298828125,6401.708984375,6561.67333984375,6357.013671875,6251.8056640625,6305.2529296875,6694.6044921875,6493.5546875,6015.0849609375,6389.43212890625,6387.25830078125,6665.96533203125,6320.875
2018-11-01,6400.5,6422.05224609375,6352.27587890625,6316.08544921875,6359.67578125,6174.12353515625,6524.1904296875,6089.166015625,6351.93310546875,6458.4130859375,6478.4501953125,6439.478515625,6063.65380859375,6189.87646484375,6034.04443359375,6251.58837890625,6292.0732421875,6625.08251953125,6301.3037109375,6596.68115234375,6399.88037109375
2018-11-02,6424.7,6429.18896484375,6433.00537109375,6365.6640625,6162.541015625,6286.2080078125,6513.0439453125,5961.85546875,6352.37548828125,6438.53955078125,6531.91943359375,6453.89453125,6190.58544921875,6054.4052734375,6244.7880859375,6267.46044921875,6288.84619140625,6656.369140625,6321.54248046875,6611.72265625,6397.94921875
2018-11-03,6386.2,6454.62890625,6483.29052734375,6439.92236328125,5998.134765625,6339.61279296875,6505.20458984375,5855.966796875,6404.1279296875,6528.1083984375,6497.029296875,6490.103515625,5980.75439453125,5988.28857421875,6233.31201171875,6023.84716796875,6325.884765625,6690.568359375,6084.6025390625,6622.7578125,6439.9453125
2018-11-04,6478.2,6474.77978515625,6460.02490234375,6466.53466796875,5805.0478515625,6347.16552734375,6491.38916015625,5735.54150390625,6408.23291015625,6464.1435546875,6452.02294921875,6483.26806640625,5798.25732421875,5804.080078125,6213.669921875,5847.34814453125,6371.80859375,6679.82373046875,5911.5166015625,6645.45654296875,6379.4326171875
2018-11-05,6459.7,6489.74853515625,6471.91455078125,6447.3408203125,5601.3583984375,6328.72607421875,6479.22216796875,5540.09423828125,6459.00732421875,6484.64453125,6422.52392578125,6513.162109375,5655.0,5604.0234375,6259.49658203125,5671.23779296875,6420.26220703125,6624.04931640625,5731.00146484375,6660.0224609375,6375.37158203125
2018-11-06,6502.8,6499.93505859375,6462.68212890625,6428.47509765625,5380.93115234375,6307.21533203125,6472.0068359375,5391.3984375,6476.716796875,6487.8525390625,6412.763671875,6528.720703125,5432.09619140625,5437.2060546875,6284.8330078125,5454.71484375,6452.72216796875,6499.09228515625,5527.3349609375,6663.40771484375,6361.625
2018-11-07,6565.3,6505.42431640625,6442.2890625,6429.42529296875,5115.7060546875,6274.09375,6468.37451171875,5261.888671875,6449.82373046875,6454.14013671875,6370.49853515625,6513.87841796875,5171.0419921875,5283.2705078125,6301.46337890625,5209.78857421875,6455.67236328125,6455.52587890625,5279.9697265625,6655.82861328125,6386.228515625
2018-11-08,6474.0,6506.5654296875,6414.03173828125,6400.8515625,4876.20751953125,6216.76123046875,6464.6865234375,5136.2607421875,6454.18017578125,6444.3212890625,6333.78515625,6439.630859375,4939.388671875,5144.818359375,6308.1533203125,4989.91015625,6431.9697265625,6444.7841796875,5035.13623046875,6670.32861328125,6344.69970703125
2018-11-09,6412.0,6504.09619140625,6393.349609375,6356.44873046875,4684.5439453125,6156.84521484375,6457.95703125,5020.61376953125,6465.9091796875,6499.23291015625,6299.26513671875,6425.322265625,4733.46923828125,5029.5693359375,6303.28759765625,4800.01171875,6362.20654296875,6424.18212890625,4788.45263671875,6644.6708984375,6362.9697265625
2018-11-10,6427.1,6499.22998046875,6357.673828125,6326.048828125,4550.52880859375,6085.8134765625,6447.78955078125,4925.20751953125,6507.03955078125,6428.82666015625,6267.662109375,6440.25927734375,4579.9501953125,4960.0791015625,6287.34912109375,4643.60986328125,6258.32421875,6395.9052734375,4582.1181640625,6507.2548828125,6331.91015625
2018-11-11,6446.1,6309.7138671875,6273.99951171875,5961.0712890625,4383.30078125,5934.05322265625,6401.63427734375,4438.7265625,6235.6044921875,6323.96533203125,6061.95947265625,6362.390625,4342.95654296875,4638.56396484375,5913.05712890625,4436.56884765625,6122.015625,6069.35205078125,4440.248046875,6337.5576171875,6260.34521484375
2018-11-12,6435.0,6210.712890625,6161.5576171875,5940.447265625,4330.498046875,5938.6435546875,6316.07568359375,4350.3427734375,6185.080078125,6283.822265625,6030.78173828125,6260.49365234375,4317.71337890625,4519.38720703125,6027.5205078125,4218.9443359375,5841.6728515625,6041.474609375,4227.22412109375,6207.5634765625,6174.27490234375
2018-11-13,6429.2,6064.80322265625,5954.896484375,5878.2705078125,4116.72509765625,5867.64794921875,6115.16552734375,4199.88818359375,5959.12158203125,6072.19921875,5904.3798828125,6001.73291015625,4194.00146484375,4330.1435546875,5898.49365234375,4122.611328125,5650.40087890625,5885.98828125,4074.898681640625,6011.95166015625,5912.64697265625
2018-11-14,5842.4,5889.80029296875,5826.9970703125,5723.9501953125,3932.448486328125,5644.82080078125,5862.7490234375,4123.96923828125,5851.04150390625,5923.15771484375,5801.04736328125,5849.1279296875,4131.32568359375,4229.79541015625,5802.14794921875,4127.70458984375,5580.5107421875,5775.39404296875,4029.397705078125,5913.470703125,5768.255859375
2018-11-15,5718.9,5812.71533203125,5595.76708984375,5608.03955078125,3951.56982421875,5404.97021484375,5776.68115234375,4135.71484375,5697.0537109375,5735.755859375,5636.2373046875,5723.732421875,4103.7392578125,4165.56396484375,5732.52197265625,4102.86669921875,5460.9853515625,5597.8291015625,4039.142333984375,5754.783203125,5585.40673828125
2018-11-16,5636.2,5720.0458984375,5348.32958984375,5458.17626953125,4028.37060546875,5206.01025390625,5647.75048828125,4129.44677734375,5494.56494140625,5503.0341796875,5449.029296875,5608.1025390625,4105.24853515625,4105.69189453125,5680.419921875,4026.080810546875,5234.23193359375,5440.8564453125,4094.188232421875,5565.35791015625,5380.990234375
2018-11-17,5621.8,5602.16796875,5061.15185546875,5335.45654296875,4098.14697265625,5027.6142578125,5433.919921875,4087.029541015625,5263.1845703125,5253.04150390625,5307.25634765625,5477.4541015625,4030.302978515625,4039.8017578125,5628.79638671875,3973.7529296875,4930.224609375,5274.48583984375,4174.9306640625,5272.111328125,5147.42626953125
2018-11-18,5658.3,5444.55322265625,4820.8544921875,5244.8232421875,4150.068359375,4897.57177734375,5103.8154296875,4058.28125,5017.7509765625,5008.8095703125,5187.0498046875,5077.55908203125,4009.426025390625,4000.78857421875,5601.62646484375,3960.894775390625,4696.21630859375,5131.3037109375,4198.43994140625,5018.3251953125,4874.67724609375
2018-11-19,4883.8,5122.25244140625,4621.03857421875,5177.71484375,4127.0771484375,4784.96337890625,4796.908203125,4037.2099609375,4797.22412109375,4771.76806640625,5080.92822265625,4668.56005859375,4019.921875,3986.87744140625,5566.38330078125,3957.86279296875,4526.1171875,5024.0888671875,4167.34375,4791.369140625,4628.205078125
2018-11-20,4524.6,4833.2275390625,4474.466796875,5131.46630859375,4087.876220703125,4684.64208984375,4630.2880859375,4025.140869140625,4639.88232421875,4564.38671875,4985.4736328125,4534.69384765625,4043.244384765625,3979.08544921875,5519.72802734375,3957.309814453125,4419.068359375,4948.66552734375,4159.0283203125,4618.39892578125,4409.04443359375
2018-11-21,4638.7,4579.5849609375,4334.8515625,4501.96337890625,4031.602294921875,4564.2314453125,4475.14794921875,3933.79345703125,4390.6494140625,4485.14453125,4395.654296875,4438.9267578125,4005.9150390625,4039.203125,4584.48388671875,4015.2451171875,4318.97998046875,4314.19140625,4038.8974609375,4564.744140625,4387.38427734375
2018-11-22,4356.0,4321.01953125,4086.7529296875,4426.15576171875,3996.907958984375,4414.64599609375,4417.26171875,3999.939453125,4240.3486328125,4269.2265625,4404.8984375,4262.90966796875,3973.942138671875,3964.1044921875,4637.041015625,3867.33642578125,4063.144775390625,4355.91064453125,3880.021728515625,4375.70703125,4269.8984375
2018-11-23,4398.0,4087.732177734375,3970.748779296875,4265.37646484375,3832.103271484375,4265.11181640625,4284.390625,3802.196044921875,4064.18896484375,4089.904052734375,4255.80859375,4043.2978515625,3828.559326171875,3838.070556640625,4411.62451171875,3768.26025390625,3898.38671875,4199.21875,3783.296875,4204.17333984375,4035.0849609375
2018-11-24,3920.4,3956.602783203125,3920.662841796875,4154.3095703125,3660.622314453125,4185.0146484375,4083.1396484375,3691.6337890625,4016.85009765625,3948.825439453125,4172.7939453125,3957.489501953125,3727.620361328125,3730.53564453125,4247.2666015625,3677.143310546875,3893.358154296875,4237.41748046875,3670.929931640625,4120.8603515625,3934.972412109375
2018-11-25,4062.2,3899.751220703125,3925.1943359375,4111.029296875,3555.8955078125,4118.5478515625,4028.57666015625,3621.724853515625,3963.963623046875,3926.635986328125,4148.5205078125,3897.282958984375,3621.36865234375,3654.205322265625,4166.00048828125,3587.08837890625,3903.888671875,4247.60888671875,3563.67822265625,4099.09375,3899.0830078125
2018-11-26,3837.0,3911.566650390625,3934.853515625,4081.020751953125,3520.4921875,4010.4287109375,4091.559814453125,3577.298828125,4054.672119140625,4033.293212890625,4140.16552734375,3957.06005859375,3521.849853515625,3576.891845703125,4170.37890625,3522.006103515625,3939.406005859375,4220.2900390625,3525.177001953125,4115.54541015625,3975.0
2018-11-27,3866.5,3989.825927734375,3965.97314453125,4068.6787109375,3480.9189453125,3978.304443359375,4144.564453125,3510.49267578125,4186.9521484375,4141.84814453125,4146.7001953125,4193.35693359375,3457.49267578125,3520.771484375,4200.98876953125,3432.22021484375,3980.0634765625,4167.42041015625,3499.4599609375,4153.0146484375,4042.477783203125
2018-11-28,4265.4,4107.60986328125,4016.553955078125,4071.78515625,3423.7880859375,3952.616455078125,4164.46533203125,3433.581298828125,4280.494140625,4191.58740234375,4132.44580078125,4230.15283203125,3416.07568359375,3476.131591796875,4227.26025390625,3357.53955078125,4004.73388671875,4113.3427734375,3465.207275390625,4227.880859375,4098.45654296875
2018-11-29,4296.5,4198.81494140625,4042.666748046875,4076.964599609375,3402.58544921875,3913.458984375,4144.0595703125,3367.269775390625,4330.93505859375,4206.2587890625,4107.33837890625,4145.23876953125,3391.017578125,3424.372314453125,4234.6640625,3299.443359375,4009.71533203125,4073.44970703125,3429.398193359375,4251.4248046875,4164.5927734375
2018-11-30,4039.7,4215.1328125,4046.664794921875,4077.3388671875,3375.279541015625,3868.3017578125,4088.9814453125,3308.736328125,4298.67431640625,4202.06103515625,4086.056396484375,4171.6044921875,3381.65380859375,3362.435546875,4239.49951171875,3247.31103515625,3991.080322265625,4030.112060546875,3386.36181640625,4249.19873046875,4164.57080078125
2018-12-01,4196.2,4214.791015625,4024.935546875,3957.311279296875,3794.303955078125,4057.157470703125,4190.8330078125,3780.885009765625,4163.3974609375,4089.668701171875,4051.92724609375,4180.31689453125,3812.26904296875,3950.5361328125,3905.44775390625,3969.97802734375,4067.836669921875,3985.872314453125,4017.197998046875,4215.37744140625,4047.06640625
2018-12-02,4160.4,4062.656005859375,3919.699462890625,3932.434326171875,3757.26953125,4033.356689453125,4046.260498046875,3848.3388671875,4261.09912109375,4005.41943359375,4131.33349609375,4155.26953125,3717.45263671875,3852.4833984375,4029.73388671875,3809.240234375,3834.016357421875,4063.8232421875,3834.131103515625,4103.73681640625,3990.307373046875
2018-12-03,3897.8,3900.825439453125,3820.486328125,3807.4697265625,3588.67236328125,3931.920166015625,3948.064453125,3713.302490234375,4220.73876953125,3849.206787109375,4088.728515625,4122.421875,3646.782470703125,3716.60107421875,3908.51708984375,3667.101806640625,3684.092529296875,3801.372802734375,3697.908447265625,3980.896240234375,3887.66064453125
2018-12-04,3958.5,3766.8310546875,3699.182861328125,3740.630615234375,3501.123046875,3823.15869140625,3817.688232421875,3631.838623046875,4104.3115234375,3737.018310546875,3990.4326171875,4024.81787109375,3564.2353515625,3603.1279296875,3773.0595703125,3532.295166015625,3605.333984375,3651.986083984375,3598.674560546875,3862.780517578125,3739.63525390625
2018-12-05,3771.6,3628.372802734375,3555.8779296875,3662.542724609375,3427.101318359375,3708.92724609375,3663.033203125,3580.02783203125,4032.23486328125,3598.762451171875,3901.4111328125,3914.053955078125,3460.38671875,3525.7900390625,3686.510986328125,3446.863037109375,3579.553466796875,3593.930908203125,3520.205810546875,3759.453125,3556.978759765625
2018-12-06,3508.6,3503.135986328125,3459.898681640625,3562.68603515625,3359.2529296875,3576.760009765625,3546.921875,3571.95263671875,3944.287109375,3527.805419921875,3800.769287109375,3747.40234375,3379.625244140625,3451.102294921875,3615.247802734375,3411.349609375,3562.3515625,3534.566162109375,3501.002197265625,3670.91650390625,3429.58154296875
2018-12-07,3422.2,3431.8408203125,3437.043212890625,3509.99658203125,3366.184814453125,3473.197265625,3536.299072265625,3499.55908203125,3845.948486328125,3502.026123046875,3710.67919921875,3546.637451171875,3370.656494140625,3418.494384765625,3559.83203125,3388.072998046875,3543.76025390625,3498.97216796875,3483.859375,3644.415283203125,3409.59033203125
2018-12-08,3430.4,3420.3154296875,3421.87939453125,3478.270263671875,3422.968017578125,3412.593994140625,3529.83984375,3449.355712890625,3737.115478515625,3468.95849609375,3634.7919921875,3447.351318359375,3362.838623046875,3378.19921875,3496.541259765625,3335.152099609375,3561.000244140625,3457.047119140625,3471.791259765625,3653.00048828125,3410.052490234375
2018-12-09,3567.5,3452.669677734375,3411.0576171875,3457.828369140625,3469.147216796875,3361.5439453125,3513.721923828125,3401.68212890625,3581.439697265625,3452.532958984375,3569.3369140625,3437.864013671875,3359.305419921875,3330.42333984375,3421.831787109375,3289.238037109375,3614.204345703125,3397.08203125,3444.91162109375,3670.793701171875,3371.250244140625
2018-12-10,3460.5,3507.01611328125,3391.42724609375,3441.447998046875,3437.880126953125,3342.934326171875,3485.017578125,3347.66845703125,3478.673828125,3453.466064453125,3508.648681640625,3494.1865234375,3330.332763671875,3273.58642578125,3336.2412109375,3243.319091796875,3674.62890625,3308.23095703125,3412.858642578125,3682.53662109375,3320.361328125
2018-12-11,3407.7,3568.474609375,3472.90478515625,3535.778076171875,3272.85986328125,3488.18994140625,3497.087158203125,3446.032470703125,3488.76708984375,3583.85888671875,3458.22119140625,3472.166748046875,3452.2666015625,3353.001708984375,3701.342041015625,3311.548095703125,3583.90478515625,3589.3310546875,3354.173828125,3552.06640625,3586.771728515625
2018-12-12,3466.1,3430.4130859375,3402.6064453125,3468.598388671875,3311.13525390625,3421.96533203125,3546.921875,3474.930908203125,3511.76123046875,3532.906494140625,3405.457275390625,3427.030517578125,3563.99462890625,3409.37548828125,3758.481201171875,3316.958740234375,3522.523681640625,3655.37255859375,3293.569091796875,3516.2900390625,3487.311767578125
2018-12-13,3315.3,3393.6220703125,3357.010009765625,3406.487548828125,3316.538818359375,3382.77392578125,3535.947998046875,3459.583984375,3519.052490234375,3492.148193359375,3373.383544921875,3394.1689453125,3583.582275390625,3446.320068359375,3652.316162109375,3365.658447265625,3507.238525390625,3457.278076171875,3310.819091796875,3536.115966796875,3456.308837890625
2018-12-14,3247.8,3410.099365234375,3327.470947265625,3381.527099609375,3443.2919921875,3306.285400390625,3507.78857421875,3519.04736328125,3487.958740234375,3476.390380859375,3373.2646484375,3304.5556640625,3625.889892578125,3495.761962890625,3549.5966796875,3435.037841796875,3480.908935546875,3432.3203125,3373.847412109375,3507.730712890625,3433.504150390625
2018-12-15,3228.7,3418.27783203125,3302.32080078125,3377.622802734375,3609.050048828125,3300.88818359375,3479.570068359375,3654.302490234375,3418.901611328125,3500.0791015625,3354.08447265625,3237.42431640625,3656.731201171875,3599.26904296875,3491.697021484375,3550.05712890625,3443.72900390625,3397.14892578125,3483.920654296875,3419.18212890625,3419.416259765625
2018-12-16,3247.9,3406.1669921875,3281.03564453125,3373.640380859375,3776.3212890625,3326.6396484375,3454.046875,3736.2646484375,3336.9794921875,3488.864013671875,3394.55126953125,3231.815673828125,3619.903076171875,3682.866455078125,3454.051025390625,3731.0224609375,3408.779052734375,3387.84033203125,3598.008544921875,3347.44873046875,3395.05126953125
2018-12-17,3526.1,3364.0087890625,3284.24462890625,3399.499755859375,3880.4833984375,3369.4248046875,3429.207275390625,3817.212646484375,3332.828369140625,3416.41162109375,3436.8203125,3285.71142578125,3650.359130859375,3774.5380859375,3427.9072265625,3838.73681640625,3396.552734375,3371.501220703125,3698.527099609375,3336.07958984375,3344.4619140625
2018-12-18,3668.0,3291.638671875,3324.842529296875,3452.27978515625,3936.637939453125,3426.516845703125,3403.03076171875,3878.620361328125,3357.549560546875,3332.64794921875,3500.35888671875,3500.0927734375,3673.906982421875,3838.543701171875,3409.173828125,3868.408447265625,3383.510009765625,3347.47021484375,3816.177978515625,3429.40478515625,3282.811279296875
2018-12-19,3687.1,3216.00830078125,3405.2548828125,3515.541748046875,3970.775146484375,3478.751708984375,3378.627685546875,3930.177978515625,3453.15625,3282.80810546875,3545.3876953125,3657.6181640625,3712.672119140625,3843.40234375,3389.722900390625,3883.324462890625,3374.14794921875,3314.66357421875,3897.780517578125,3539.1806640625,3237.049072265625
2018-12-20,4076.0,3173.35400390625,3480.863037109375,3572.4931640625,3992.92138671875,3522.22119140625,3389.054931640625,3954.47900390625,3571.841064453125,3267.904296875,3570.4326171875,3730.404296875,3743.317138671875,3837.16748046875,3356.412109375,3897.842529296875,3407.356201171875,3239.5302734375,3925.315673828125,3626.173828125,3205.22705078125
2018-12-21,3850.9,3386.747802734375,3763.599365234375,3592.872802734375,3853.1796875,3553.906005859375,3392.537841796875,3895.769775390625,3699.126708984375,3470.20166015625,3766.692138671875,3911.96533203125,3779.00927734375,3829.222412109375,3423.69189453125,3851.090087890625,3565.197021484375,3414.895263671875,3866.60888671875,4030.720947265625,3378.2138671875
2018-12-22,3964.4,3382.79052734375,3871.699951171875,3680.87890625,3834.75634765625,3651.52978515625,3681.804443359375,3922.27587890625,3816.1376953125,3598.607421875,3762.656982421875,3954.64697265625,3796.462646484375,3877.222412109375,3497.982666015625,3865.966064453125,3653.511474609375,3584.444091796875,3899.516357421875,4060.764892578125,3561.6083984375
2018-12-23,3944.4,3474.941650390625,3924.640625,3767.962158203125,3730.311767578125,3752.090087890625,3824.400146484375,3898.304931640625,3967.98583984375,3710.984619140625,3736.375,3963.8125,3724.11962890625,3756.197265625,3482.39013671875,3796.858154296875,3778.427490234375,3567.13671875,3796.619140625,4069.2080078125,3700.765869140625
2018-12-24,4026.1,3573.48193359375,3950.43603515625,3828.441162109375,3629.97607421875,3811.282470703125,3942.375244140625,3845.773681640625,4024.44873046875,3829.2783203125,3826.411865234375,3992.520263671875,3706.83544921875,3692.188232421875,3487.701904296875,3721.471435546875,3930.311279296875,3683.754150390625,3763.95068359375,4046.48779296875,3774.515625
2018-12-25,3762.5,3681.760498046875,3948.350830078125,3889.64794921875,3674.3662109375,3836.7763671875,3994.351806640625,3787.945556640625,4014.960693359375,3905.309814453125,3870.869140625,3973.587646484375,3748.08935546875,3703.964111328125,3539.26171875,3678.815185546875,4000.3740234375,3829.589599609375,3733.8623046875,4017.649658203125,3836.176025390625
2018-12-26,3793.7,3784.6845703125,3890.134765625,3915.408935546875,3729.7705078125,3856.932373046875,3999.8720703125,3754.72998046875,3959.052001953125,3953.074951171875,3879.167236328125,3835.966796875,3789.154541015625,3727.35791015625,3580.787353515625,3656.088623046875,3987.094482421875,3932.018310546875,3728.28173828125,3980.9560546875,3853.3857421875
2018-12-27,3586.9,3859.744384765625,3834.927001953125,3952.943359375,3743.450439453125,3900.60302734375,3980.375732421875,3759.295654296875,3895.073974609375,3937.892578125,3865.899169921875,3713.4453125,3820.42431640625,3731.80615234375,3622.242919921875,3655.7998046875,3918.578857421875,3990.74755859375,3734.363037109375,3933.0576171875,3846.658935546875
2018-12-28,3861.6,3885.58837890625,3787.377197265625,3992.255126953125,3761.096435546875,3908.95947265625,3939.185791015625,3768.74072265625,3828.452880859375,3917.2197265625,3865.923828125,3669.54541015625,3821.79833984375,3714.441162109375,3652.245849609375,3684.785400390625,3846.152099609375,4028.896240234375,3747.0888671875,3882.744873046875,3834.553466796875
2018-12-29,3706.8,3865.892333984375,3743.177734375,4011.9296875,3771.110107421875,3886.739013671875,3853.29150390625,3758.395263671875,3774.14892578125,3907.679443359375,3857.95263671875,3754.14111328125,3813.534423828125,3698.582763671875,3665.914306640625,3732.12841796875,3773.463134765625,4049.253662109375,3762.66455078125,3867.6884765625,3817.227783203125
2018-12-30,3815.0,3817.978759765625,3700.26904296875,4023.572265625,3769.00634765625,3848.786865234375,3720.51220703125,3742.02734375,3811.2802734375,3901.36328125,3840.29296875,3726.560302734375,3798.39892578125,3666.931396484375,3662.676513671875,3767.455322265625,3747.542724609375,4055.33349609375,3778.797607421875,3905.990966796875,3815.15625
2018-12-31,3709.4,3731.358642578125,3755.674072265625,3889.444091796875,3861.136962890625,3658.39599609375,3796.872802734375,3853.16162109375,3767.27490234375,3741.75341796875,3781.10009765625,3775.54638671875,3828.347412109375,3845.49853515625,4048.3408203125,3773.847412109375,3856.925537109375,3929.63134765625,3854.3359375,3690.94970703125,3778.781005859375
2019-01-01,3809.4,3761.424560546875,3791.343017578125,3855.120849609375,3902.287109375,3738.59521484375,3761.205078125,3812.881591796875,3717.27294921875,3683.757568359375,3862.746826171875,3778.073486328125,3851.072509765625,3826.85107421875,4164.19873046875,3893.963623046875,3770.7265625,3908.978759765625,3846.9921875,3627.3701171875,3779.730224609375
2019-01-02,3873.8,3766.046630859375,3795.08935546875,3813.67041015625,3935.403076171875,3805.806640625,3758.29248046875,3797.7646484375,3735.496337890625,3691.200439453125,3784.452880859375,3795.453857421875,3781.951171875,3732.663818359375,4108.25732421875,3835.352294921875,3749.842529296875,3834.341796875,3824.93359375,3633.835693359375,3730.906494140625
2019-01-03,3780.1,3763.731201171875,3764.708740234375,3770.209716796875,3926.63134765625,3794.0615234375,3776.40673828125,3769.782470703125,3754.880126953125,3746.843994140625,3820.929931640625,3818.310791015625,3785.816162109375,3736.962890625,4019.394287109375,3832.610107421875,3753.623779296875,3836.03759765625,3838.8896484375,3646.80078125,3750.58984375
2019-01-04,3802.7,3753.46435546875,3725.915283203125,3778.04296875,3924.77099609375,3762.7939453125,3798.3623046875,3775.61572265625,3741.56396484375,3782.48388671875,3863.359130859375,3812.750244140625,3825.019287109375,3813.590576171875,3994.1494140625,3802.38916015625,3793.603759765625,3860.0166015625,3897.690673828125,3650.025634765625,3763.5185546875
2019-01-05,3785.4,3742.689697265625,3777.3798828125,3790.087646484375,3843.645263671875,3769.474609375,3814.112060546875,3807.295654296875,3721.297607421875,3810.26806640625,3882.58056640625,3790.147705078125,3857.278564453125,3854.679931640625,3992.352294921875,3782.020751953125,3809.93603515625,3858.110595703125,3935.609130859375,3628.1943359375,3773.276123046875
2019-01-06,4004.1,3738.764892578125,3829.538330078125,3816.52099609375,3737.426025390625,3818.538818359375,3819.77392578125,3825.205078125,3732.77001953125,3839.23095703125,3895.74951171875,3836.29443359375,3835.330322265625,3850.4091796875,3998.005615234375,3744.100341796875,3820.75146484375,3878.680908203125,3915.41357421875,3615.406005859375,3785.309326171875
2019-01-07,3985.9,3747.330078125,3881.158935546875,3811.616455078125,3654.06396484375,3855.4560546875,3827.897216796875,3823.7412109375,3760.95361328125,3869.556884765625,3900.456298828125,3910.6611328125,3831.977294921875,3829.405029296875,3992.87744140625,3683.1328125,3829.851806640625,3903.541015625,3830.7802734375,3615.706787109375,3797.534912109375
2019-01-08,3971.0,3769.3779296875,3901.887939453125,3798.91259765625,3606.033935546875,3844.028076171875,3844.21533203125,3831.248291015625,3835.048095703125,3873.6787109375,3929.873291015625,3953.931396484375,3820.6298828125,3798.3154296875,3971.161376953125,3638.62451171875,3849.67724609375,3918.374755859375,3756.975830078125,3640.25390625,3792.848388671875
2019-01-09,3978.0,3799.838134765625,3906.761474609375,3779.658935546875,3553.72314453125,3815.291748046875,3864.02685546875,3843.92626953125,3986.930908203125,3834.27490234375,3972.974853515625,3998.13525390625,3811.1220703125,3766.2197265625,3925.279541015625,3616.2109375,3859.245849609375,3895.181640625,3710.338623046875,3664.81982421875,3786.83203125
2019-01-10,3603.7,3764.697509765625,3905.533447265625,3785.19970703125,3541.527099609375,3761.917236328125,3924.1630859375,3686.503662109375,3945.26318359375,3829.716552734375,3959.919921875,3869.986572265625,3614.6005859375,3630.03125,3929.326171875,3501.90673828125,3996.248779296875,3817.395751953125,3584.10791015625,4021.470703125,3814.011962890625
2019-01-11,3616.5,3831.909423828125,3851.115478515625,3767.086181640625,3504.127685546875,3791.312744140625,3979.290771484375,3660.203369140625,3893.59326171875,3909.2978515625,3851.65283203125,3673.0947265625,3566.2568359375,3617.996337890625,4002.337158203125,3458.5654296875,3825.750244140625,3837.219970703125,3555.107421875,3937.759521484375,3881.94873046875
2019-01-12,3597.2,3811.70947265625,3742.625244140625,3769.59033203125,3501.57958984375,3775.456787109375,4050.03271484375,3667.2314453125,3790.57958984375,3955.00830078125,3724.8076171875,3618.45751953125,3537.023681640625,3572.77001953125,3851.36083984375,3556.260986328125,3766.078125,3849.43408203125,3574.76708984375,3811.497802734375,3945.8671875
